bot_name,trigger_pct,window_sec,hold_sec,stop_loss_pct,trade_id,coin,status,entry_price,exit_price,entry_time,exit_time,actual_hold_sec,pnl_pct,pnl_usd,max_profit_seen,max_loss_seen,exit_reason,base_order,raw_price_change_pct,missed_profit_pct
E58-25,20.0,10.0,50,none,74869,PRTG,closed,0.215800000000000000,0.209300000000000000,2026-06-11 11:03:27.867411+00:00,2026-06-11 11:04:17.882614+00:00,50.0,-3.0120,-3.01204819,0.0000,-3.0120,timer,100.00000000,-3.0120,3.012
E58-25,20.0,10.0,50,none,76298,TSG,closed,7.90100000000E-7,7.46700000000E-7,2026-06-11 11:21:17.235359+00:00,2026-06-11 11:22:07.238286+00:00,50.0,-5.4930,-5.49297557,0.0000,-15.2006,timer,100.00000000,-5.4930,5.493
E58-25,20.0,10.0,50,none,76650,GXE,closed,0.000239800000000000,0.000239800000000000,2026-06-11 11:23:11.232765+00:00,2026-06-11 11:24:01.234664+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,77431,TSG,closed,8.20000000000E-7,8.58300000000E-7,2026-06-11 11:31:18.242099+00:00,2026-06-11 11:32:08.244078+00:00,50.0,4.6707,4.67073171,4.6707,-14.2805,timer,100.00000000,4.6707,0.000
E58-25,20.0,10.0,50,none,80766,SOLX,closed,0.000006199000000000,0.000006198000000000,2026-06-11 12:10:34.232604+00:00,2026-06-11 12:11:24.253363+00:00,50.0,-0.0161,-0.01613163,0.0000,-0.0161,timer,100.00000000,-0.0161,0.016
E58-25,20.0,10.0,50,none,82419,LO0P,closed,0.230000000000000000,0.360000000000000000,2026-06-11 12:26:14.269259+00:00,2026-06-11 12:27:04.272331+00:00,50.0,56.5217,56.52173913,56.5217,0.0000,timer,100.00000000,56.5217,0.000
E58-25,20.0,10.0,50,none,84706,GUI,closed,3.02000000000E-7,3.46000000000E-7,2026-06-11 12:50:35.361822+00:00,2026-06-11 12:51:25.363971+00:00,50.0,14.5695,14.56953642,14.5695,0.0000,timer,100.00000000,14.5695,0.000
E58-25,20.0,10.0,50,none,86642,SAI,closed,0.001140900000000000,0.001127300000000000,2026-06-11 13:11:17.286989+00:00,2026-06-11 13:12:07.293694+00:00,50.0,-1.1920,-1.19204137,0.0000,-1.1920,timer,100.00000000,-1.1920,1.192
E58-25,20.0,10.0,50,none,88702,SOLX,closed,0.000004338000000000,0.000005210000000000,2026-06-11 13:35:04.318542+00:00,2026-06-11 13:35:54.321484+00:00,50.0,20.1014,20.10142923,20.1014,0.0000,timer,100.00000000,20.1014,0.000
E58-25,20.0,10.0,50,none,88927,NDC,closed,0.001050000000000000,0.001696000000000000,2026-06-11 13:37:34.305018+00:00,2026-06-11 13:38:24.319326+00:00,50.0,61.5238,61.52380952,61.5238,0.0000,timer,100.00000000,61.5238,0.000
E58-25,20.0,10.0,50,none,89814,NDC,closed,0.000999000000000000,0.001400000000000000,2026-06-11 13:45:08.288512+00:00,2026-06-11 13:45:58.291004+00:00,50.0,40.1401,40.14014014,40.1401,0.0000,timer,100.00000000,40.1401,0.000
E58-25,20.0,10.0,50,none,89840,SOLX,closed,0.000003226000000000,0.000003226000000000,2026-06-11 13:45:14.245818+00:00,2026-06-11 13:46:04.251694+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,91278,NDC,closed,0.000850000000000000,0.000805000000000000,2026-06-11 13:58:09.277968+00:00,2026-06-11 13:58:59.281279+00:00,50.0,-5.2941,-5.29411765,16.4706,-5.8824,timer,100.00000000,-5.2941,21.765
E58-25,20.0,10.0,50,none,93103,NDC,closed,0.000790000000000000,0.000790000000000000,2026-06-11 14:17:41.287901+00:00,2026-06-11 14:18:31.291634+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,95995,SOEX,closed,0.002800000000000000,0.002800000000000000,2026-06-11 14:51:22.280935+00:00,2026-06-11 14:52:12.293831+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,97137,DESU,closed,0.018590000000000000,0.018985000000000000,2026-06-11 15:00:50.440653+00:00,2026-06-11 15:01:40.458063+00:00,50.0,2.1248,2.12479828,2.1248,-13.4642,timer,100.00000000,2.1248,0.000
E58-25,20.0,10.0,50,none,97735,SOLX,closed,0.000002342000000000,0.000002800000000000,2026-06-11 15:06:06.242235+00:00,2026-06-11 15:06:56.244382+00:00,50.0,19.5559,19.55593510,19.5559,0.0000,timer,100.00000000,19.5559,0.000
E58-25,20.0,10.0,50,none,99344,CSIX,closed,0.000122900000000000,0.000125400000000000,2026-06-11 15:19:13.325683+00:00,2026-06-11 15:20:03.327513+00:00,50.0,2.0342,2.03417413,2.0342,0.0000,timer,100.00000000,2.0342,0.000
E58-25,20.0,10.0,50,none,102730,SOLX,closed,0.000004215000000000,0.000003600000000000,2026-06-11 15:55:52.234781+00:00,2026-06-11 15:56:42.240940+00:00,50.0,-14.5907,-14.59074733,0.0000,-14.5907,timer,100.00000000,-14.5907,14.591
E58-25,20.0,10.0,50,none,103380,SENS,closed,0.000480000000000000,0.000460000000000000,2026-06-11 16:00:04.321712+00:00,2026-06-11 16:00:54.324480+00:00,50.0,-4.1667,-4.16666667,8.3333,-12.5000,timer,100.00000000,-4.1667,12.500
E58-25,20.0,10.0,50,none,103581,BSA,closed,0.003820000000000000,0.003350000000000000,2026-06-11 16:00:15.208647+00:00,2026-06-11 16:01:05.211801+00:00,50.0,-12.3037,-12.30366492,0.0000,-12.3037,timer,100.00000000,-12.3037,12.304
E58-25,20.0,10.0,50,none,104089,SOLX,closed,0.000004215000000000,0.000005145000000000,2026-06-11 16:03:17.680231+00:00,2026-06-11 16:04:07.693495+00:00,50.0,22.0641,22.06405694,22.0641,0.0000,timer,100.00000000,22.0641,0.000
E58-25,20.0,10.0,50,none,105018,SDR,closed,0.000004300000000000,0.000004999000000000,2026-06-11 16:09:13.377806+00:00,2026-06-11 16:10:03.380805+00:00,50.0,16.2558,16.25581395,16.2558,0.0000,timer,100.00000000,16.2558,0.000
E58-25,20.0,10.0,50,none,105496,SOLX,closed,0.000005447000000000,0.000007000000000000,2026-06-11 16:13:30.242483+00:00,2026-06-11 16:14:20.245117+00:00,50.0,28.5111,28.51110703,28.5111,0.0000,timer,100.00000000,28.5111,0.000
E58-25,20.0,10.0,50,none,106815,PRTG,closed,0.224100000000000000,0.257300000000000000,2026-06-11 16:23:55.322543+00:00,2026-06-11 16:24:45.324083+00:00,50.0,14.8148,14.81481481,14.8148,0.0000,timer,100.00000000,14.8148,0.000
E58-25,20.0,10.0,50,none,107805,XYZ,closed,0.000012270000000000,0.000011740000000000,2026-06-11 16:33:37.235822+00:00,2026-06-11 16:34:27.239092+00:00,50.0,-4.3195,-4.31947840,1.3040,-17.6854,timer,100.00000000,-4.3195,5.624
E58-25,20.0,10.0,50,none,108603,SDR,closed,0.000004999000000000,0.000004600000000000,2026-06-11 16:42:50.332639+00:00,2026-06-11 16:43:40.334758+00:00,50.0,-7.9816,-7.98159632,0.0000,-7.9816,timer,100.00000000,-7.9816,7.982
E58-25,20.0,10.0,50,none,108848,ADO,closed,0.017200000000000000,0.018885000000000000,2026-06-11 16:46:00.349649+00:00,2026-06-11 16:46:50.354999+00:00,50.0,9.7965,9.79651163,9.7965,0.0000,timer,100.00000000,9.7965,0.000
E58-25,20.0,10.0,50,none,110086,XYZ,closed,0.000010130000000000,0.000010200000000000,2026-06-11 17:00:57.599364+00:00,2026-06-11 17:01:47.613548+00:00,50.0,0.6910,0.69101678,2.4679,0.0000,timer,100.00000000,0.6910,1.777
E58-25,20.0,10.0,50,none,110499,PRTG,closed,0.231100000000000000,0.249900000000000000,2026-06-11 17:05:18.322891+00:00,2026-06-11 17:06:08.324877+00:00,50.0,8.1350,8.13500649,8.1350,0.0000,timer,100.00000000,8.1350,0.000
E58-25,20.0,10.0,50,none,110747,DESU,closed,0.021282000000000000,0.024000000000000000,2026-06-11 17:07:27.315778+00:00,2026-06-11 17:08:17.317837+00:00,50.0,12.7714,12.77135608,30.1569,-8.5377,timer,100.00000000,12.7714,17.386
E58-25,20.0,10.0,50,none,113803,ROOT,closed,0.000039150000000000,0.000039150000000000,2026-06-11 17:36:11.241594+00:00,2026-06-11 17:37:01.243436+00:00,50.0,0.0000,0E-8,0.0000,-14.0230,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,114513,VANKEDISI,closed,0.008400000000000000,0.010520000000000000,2026-06-11 17:42:43.254858+00:00,2026-06-11 17:43:33.257400+00:00,50.0,25.2381,25.23809524,25.2381,0.0000,timer,100.00000000,25.2381,0.000
E58-25,20.0,10.0,50,none,114707,XYZ,closed,0.000010170000000000,0.000010170000000000,2026-06-11 17:43:56.250815+00:00,2026-06-11 17:44:46.253296+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,120064,BDX,closed,0.068550000000000000,0.062960000000000000,2026-06-11 18:36:04.304954+00:00,2026-06-11 18:36:54.313775+00:00,50.0,-8.1546,-8.15463166,11.5974,-9.9489,timer,100.00000000,-8.1546,19.752
E58-25,20.0,10.0,50,none,120415,ALKIMI,closed,0.003800000000000000,0.003800000000000000,2026-06-11 18:38:54.248983+00:00,2026-06-11 18:39:44.257415+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,121507,SOLX,closed,0.000006000000000000,0.000006799000000000,2026-06-11 18:49:39.320519+00:00,2026-06-11 18:50:29.322606+00:00,50.0,13.3167,13.31666667,13.3167,0.0000,timer,100.00000000,13.3167,0.000
E58-25,20.0,10.0,50,none,122044,DROPEE,closed,0.002484000000000000,0.002186000000000000,2026-06-11 18:53:50.363551+00:00,2026-06-11 18:54:40.366353+00:00,50.0,-11.9968,-11.99677939,0.0000,-11.9968,timer,100.00000000,-11.9968,11.997
E58-25,20.0,10.0,50,none,122336,ALKIMI,closed,0.002400000000000000,0.002443000000000000,2026-06-11 18:55:51.233163+00:00,2026-06-11 18:56:41.237164+00:00,50.0,1.7917,1.79166667,1.7917,0.0000,timer,100.00000000,1.7917,0.000
E58-25,20.0,10.0,50,none,123027,ALKIMI,closed,0.001712000000000000,0.001600000000000000,2026-06-11 19:02:07.227435+00:00,2026-06-11 19:02:57.230041+00:00,50.0,-6.5421,-6.54205607,5.1402,-9.2874,timer,100.00000000,-6.5421,11.682
E58-25,20.0,10.0,50,none,123751,GACHA,closed,0.000299500000000000,0.000341000000000000,2026-06-11 19:08:40.235610+00:00,2026-06-11 19:09:30.238150+00:00,50.0,13.8564,13.85642738,16.8614,-0.3339,timer,100.00000000,13.8564,3.005
E58-25,20.0,10.0,50,none,124307,HGG,closed,0.000167400000000000,0.000167400000000000,2026-06-11 19:14:36.231681+00:00,2026-06-11 19:15:26.233943+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,124912,PMG,closed,0.001020900000000000,0.001020900000000000,2026-06-11 19:20:52.280393+00:00,2026-06-11 19:21:42.282642+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,126065,PART,closed,0.139000000000000000,0.148400000000000000,2026-06-11 19:31:10.304962+00:00,2026-06-11 19:32:00.306423+00:00,50.0,6.7626,6.76258993,6.7626,0.0000,timer,100.00000000,6.7626,0.000
E58-25,20.0,10.0,50,none,128539,TRC,closed,0.016209000000000000,0.016209000000000000,2026-06-11 19:52:12.249109+00:00,2026-06-11 19:53:02.263299+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,129442,GACHA,closed,0.000610900000000000,0.000683400000000000,2026-06-11 19:59:50.243834+00:00,2026-06-11 20:00:40.246456+00:00,50.0,11.8677,11.86773613,23.7518,0.0000,timer,100.00000000,11.8677,11.884
E58-25,20.0,10.0,50,none,130203,SURPLUS,closed,0.000032350000000000,0.000033230000000000,2026-06-11 20:06:45.272045+00:00,2026-06-11 20:07:35.274127+00:00,50.0,2.7202,2.72024730,4.4204,0.0000,timer,100.00000000,2.7202,1.700
E58-25,20.0,10.0,50,none,131827,MOCHI,closed,0.000001398800000000,0.000001398800000000,2026-06-11 20:23:19.277951+00:00,2026-06-11 20:24:09.280090+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,133437,GORK,closed,0.001200000000000000,0.001188800000000000,2026-06-11 20:39:25.232174+00:00,2026-06-11 20:40:15.234690+00:00,50.0,-0.9333,-0.93333333,8.3333,-4.0417,timer,100.00000000,-0.9333,9.267
E58-25,20.0,10.0,50,none,133899,SURPLUS,closed,0.000040870000000000,0.000039360000000000,2026-06-11 20:42:45.237311+00:00,2026-06-11 20:43:35.243140+00:00,50.0,-3.6946,-3.69464155,0.0000,-5.1627,timer,100.00000000,-3.6946,3.695
E58-25,20.0,10.0,50,none,134547,WTA,closed,0.000200960000000000,0.000200960000000000,2026-06-11 20:48:55.261150+00:00,2026-06-11 20:49:45.264491+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,136674,MOCHI,closed,0.000001000000000000,0.000001399300000000,2026-06-11 21:10:39.317279+00:00,2026-06-11 21:11:29.319347+00:00,50.0,39.9300,39.93000000,39.9300,0.0000,timer,100.00000000,39.9300,0.000
E58-25,20.0,10.0,50,none,137186,MOCHI,closed,0.000001399300000000,0.000001300000000000,2026-06-11 21:16:30.280026+00:00,2026-06-11 21:17:20.281528+00:00,50.0,-7.0964,-7.09640535,0.0000,-21.3893,timer,100.00000000,-7.0964,7.096
E58-25,20.0,10.0,50,none,139721,RBT,closed,26.000000000000000000,32.990000000000000000,2026-06-11 21:46:15.265812+00:00,2026-06-11 21:47:05.268577+00:00,50.0,26.8846,26.88461538,26.8846,0.0000,timer,100.00000000,26.8846,0.000
E58-25,20.0,10.0,50,none,140668,SDR,closed,0.000004800000000000,0.000004999000000000,2026-06-11 21:55:39.261321+00:00,2026-06-11 21:56:29.263507+00:00,50.0,4.1458,4.14583333,4.1458,0.0000,timer,100.00000000,4.1458,0.000
E58-25,20.0,10.0,50,none,141861,ADO,closed,0.017200000000000000,0.018859000000000000,2026-06-11 22:07:33.360983+00:00,2026-06-11 22:08:23.362712+00:00,50.0,9.6453,9.64534884,9.6453,0.0000,timer,100.00000000,9.6453,0.000
E58-25,20.0,10.0,50,none,143344,RBT,closed,25.500000000000000000,32.990000000000000000,2026-06-11 22:25:30.276196+00:00,2026-06-11 22:26:20.279942+00:00,50.0,29.3725,29.37254902,29.3725,0.0000,timer,100.00000000,29.3725,0.000
E58-25,20.0,10.0,50,none,143705,TRN,closed,0.000718600000000000,0.001080000000000000,2026-06-11 22:30:06.369640+00:00,2026-06-11 22:30:56.372392+00:00,50.0,50.2922,50.29223490,53.0754,-10.7988,timer,100.00000000,50.2922,2.783
E58-25,20.0,10.0,50,none,145367,TRN,closed,0.000531000000000000,0.000528900000000000,2026-06-11 22:50:03.638643+00:00,2026-06-11 22:50:53.641494+00:00,50.0,-0.3955,-0.39548023,6.5913,-0.5650,timer,100.00000000,-0.3955,6.987
E58-25,20.0,10.0,50,none,145887,TRN,closed,0.000559000000000000,0.000485000000000000,2026-06-11 22:56:36.271512+00:00,2026-06-11 22:57:26.275361+00:00,50.0,-13.2379,-13.23792487,4.9195,-19.1413,timer,100.00000000,-13.2379,18.157
E58-25,20.0,10.0,50,none,147319,MLT,closed,0.001109000000000000,0.001200000000000000,2026-06-11 23:13:15.233114+00:00,2026-06-11 23:14:05.234849+00:00,50.0,8.2056,8.20559062,8.2056,0.0000,timer,100.00000000,8.2056,0.000
E58-25,20.0,10.0,50,none,147923,MLT,closed,0.001280000000000000,0.001068400000000000,2026-06-11 23:19:47.352831+00:00,2026-06-11 23:20:37.355593+00:00,50.0,-16.5313,-16.53125000,0.0000,-17.2344,timer,100.00000000,-16.5313,16.531
E58-25,20.0,10.0,50,none,149497,RBT,closed,26.120000000000000000,31.000000000000000000,2026-06-11 23:37:26.227884+00:00,2026-06-11 23:38:16.233160+00:00,50.0,18.6830,18.68300153,18.6830,0.0000,timer,100.00000000,18.6830,0.000
E58-25,20.0,10.0,50,none,150033,TRN,closed,0.000581400000000000,0.000510000000000000,2026-06-11 23:42:20.280170+00:00,2026-06-11 23:43:10.282940+00:00,50.0,-12.2807,-12.28070175,5.2288,-12.2807,timer,100.00000000,-12.2807,17.510
E58-25,20.0,10.0,50,none,150756,TRN,closed,0.000657000000000000,0.000632400000000000,2026-06-11 23:50:57.295154+00:00,2026-06-11 23:51:47.297256+00:00,50.0,-3.7443,-3.74429224,0.0000,-3.7443,timer,100.00000000,-3.7443,3.744
E58-25,20.0,10.0,50,none,151111,MBD,closed,0.000001680000000000,0.000001420000000000,2026-06-11 23:55:25.238694+00:00,2026-06-11 23:56:15.241941+00:00,50.0,-15.4762,-15.47619048,0.0000,-16.6667,timer,100.00000000,-15.4762,15.476
E58-25,20.0,10.0,50,none,161637,ESPORTS,closed,0.187900000000000000,0.157000000000000000,2026-06-12 02:36:31.206152+00:00,2026-06-12 02:37:21.209814+00:00,50.0,-16.4449,-16.44491751,2.4960,-17.3709,timer,100.00000000,-16.4449,18.941
E58-25,20.0,10.0,50,none,167468,XT,closed,0.005000000000000000,0.005500000000000000,2026-06-12 04:17:19.211651+00:00,2026-06-12 04:18:09.213598+00:00,50.0,10.0000,10.00000000,10.0000,-4.2000,timer,100.00000000,10.0000,0.000
E58-25,20.0,10.0,50,none,168178,QLINDO,closed,0.000378000000000000,0.000384800000000000,2026-06-12 04:28:35.273911+00:00,2026-06-12 04:29:25.275534+00:00,50.0,1.7989,1.79894180,1.7989,0.0000,timer,100.00000000,1.7989,0.000
E58-25,20.0,10.0,50,none,170570,OHO,closed,0.624324000000000000,0.651468000000000000,2026-06-12 04:59:45.231308+00:00,2026-06-12 05:00:35.234303+00:00,50.0,4.3477,4.34774252,4.3477,0.0000,timer,100.00000000,4.3477,0.000
E58-25,20.0,10.0,50,none,171405,SOH,closed,0.002300000000000000,0.002334000000000000,2026-06-12 05:10:55.296712+00:00,2026-06-12 05:11:45.298682+00:00,50.0,1.4783,1.47826087,1.4783,0.0000,timer,100.00000000,1.4783,0.000
E58-25,20.0,10.0,50,none,171496,SOLX,closed,0.000001299000000000,0.000002446000000000,2026-06-12 05:11:32.220349+00:00,2026-06-12 05:12:22.227329+00:00,50.0,88.2987,88.29869130,88.2987,0.0000,timer,100.00000000,88.2987,0.000
E58-25,20.0,10.0,50,none,173647,SOLX,closed,0.000004200000000000,0.000004200000000000,2026-06-12 05:44:11.230861+00:00,2026-06-12 05:45:01.237454+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,175432,SOLX,closed,0.000006500000000000,0.000006987000000000,2026-06-12 06:08:47.235530+00:00,2026-06-12 06:09:37.238529+00:00,50.0,7.4923,7.49230769,7.4923,0.0000,timer,100.00000000,7.4923,0.000
E58-25,20.0,10.0,50,none,177730,SOLX,closed,0.000003070000000000,0.000003070000000000,2026-06-12 06:37:46.226763+00:00,2026-06-12 06:38:36.229589+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,183853,PHYCHAIN,closed,0.934000000000000000,0.942000000000000000,2026-06-12 07:56:31.261486+00:00,2026-06-12 07:57:21.263634+00:00,50.0,0.8565,0.85653105,0.8565,0.0000,timer,100.00000000,0.8565,0.000
E58-25,20.0,10.0,50,none,184956,SOLX,closed,0.000003016000000000,0.000003018000000000,2026-06-12 08:09:24.233261+00:00,2026-06-12 08:10:14.239393+00:00,50.0,0.0663,0.06631300,0.0663,0.0000,timer,100.00000000,0.0663,0.000
E58-25,20.0,10.0,50,none,186904,SOLX,closed,0.000003638000000000,0.000003655000000000,2026-06-12 08:31:34.307584+00:00,2026-06-12 08:32:24.309488+00:00,50.0,0.4673,0.46728972,0.4673,-2.4189,timer,100.00000000,0.4673,0.000
E58-25,20.0,10.0,50,none,191420,DC,closed,2.48000000000E-7,2.48000000000E-7,2026-06-12 09:29:33.288761+00:00,2026-06-12 09:30:23.292911+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,193164,DVERSE,closed,0.000240000000000000,0.000229900000000000,2026-06-12 09:47:42.244323+00:00,2026-06-12 09:48:32.247374+00:00,50.0,-4.2083,-4.20833333,0.0000,-11.7917,timer,100.00000000,-4.2083,4.208
E58-25,20.0,10.0,50,none,193350,SOLX,closed,0.000002880000000000,0.000002880000000000,2026-06-12 09:49:16.234197+00:00,2026-06-12 09:50:06.237080+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,194123,DC,closed,1.99900000000E-7,1.60000000000E-7,2026-06-12 09:57:57.285237+00:00,2026-06-12 09:58:47.290081+00:00,50.0,-19.9600,-19.95997999,0.0000,-19.9600,timer,100.00000000,-19.9600,19.960
E58-25,20.0,10.0,50,none,195572,EPIKO,closed,0.000336100000000000,0.000501900000000000,2026-06-12 10:13:06.327364+00:00,2026-06-12 10:13:56.328831+00:00,50.0,49.3306,49.33055638,49.3306,0.0000,timer,100.00000000,49.3306,0.000
E58-25,20.0,10.0,50,none,195947,SOH,closed,0.004198000000000000,0.004199000000000000,2026-06-12 10:14:32.289112+00:00,2026-06-12 10:15:22.291537+00:00,50.0,0.0238,0.02382087,0.0238,0.0000,timer,100.00000000,0.0238,0.000
E58-25,20.0,10.0,50,none,200375,ADO,closed,0.007150000000000000,0.006166000000000000,2026-06-12 11:06:41.280156+00:00,2026-06-12 11:07:31.282513+00:00,50.0,-13.7622,-13.76223776,0.0000,-16.9510,timer,100.00000000,-13.7622,13.762
E58-25,20.0,10.0,50,none,209282,TEA,closed,0.000069620000000000,0.000074790000000000,2026-06-12 12:56:20.313381+00:00,2026-06-12 12:57:10.315850+00:00,50.0,7.4260,7.42602700,7.4260,-7.6128,timer,100.00000000,7.4260,0.000
E58-25,20.0,10.0,50,none,212245,WATT,closed,0.090000000000000000,0.091680000000000000,2026-06-12 13:27:49.287068+00:00,2026-06-12 13:28:39.288546+00:00,50.0,1.8667,1.86666667,16.6667,-0.7889,timer,100.00000000,1.8667,14.800
E58-25,20.0,10.0,50,none,212376,XYZ,closed,0.000010790000000000,0.000010800000000000,2026-06-12 13:28:51.240071+00:00,2026-06-12 13:29:41.242016+00:00,50.0,0.0927,0.09267841,0.0927,0.0000,timer,100.00000000,0.0927,0.000
E58-25,20.0,10.0,50,none,213531,SOLX,closed,0.000001589000000000,0.000001589000000000,2026-06-12 13:39:17.236274+00:00,2026-06-12 13:40:07.240758+00:00,50.0,0.0000,0E-8,0.0000,0.0000,timer,100.00000000,0.0000,0.000
E58-25,20.0,10.0,50,none,216952,LTT,closed,0.004200000000000000,0.003200000000000000,2026-06-12 14:08:13.312177+00:00,2026-06-12 14:09:03.314288+00:00,50.0,-23.8095,-23.80952381,0.0000,-23.8095,timer,100.00000000,-23.8095,23.810
